epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward
256,102.95469129505135,49.23235806788352,53.72233322716784,68.887,0.349,0.3692,0.2818,17.96690481051547
257,116.1938189997267,53.78796190208631,62.405857097640386,69.3362,0.3686,0.4296,0.2018,16.175834261322606
258,126.3842424560016,65.48923050666363,60.895011949337984,67.8096,0.4378,0.4248,0.1374,16.067157287525383
259,117.06108888052091,55.67153109345595,61.38955778706497,68.1732,0.3852,0.4148,0.2,16.187689437438234
260,121.06990985514228,58.8748142243295,62.195095630812794,68.6142,0.4042,0.405,0.1908,16.187689437438234
261,123.53677249411744,57.236433018442014,66.30033947567543,68.8104,0.3872,0.4414,0.1714,16.187689437438234
262,89.13273752372265,37.49735425913318,51.63538326458947,69.9148,0.363,0.4512,0.1858,15.784314575050763
263,91.60165876896976,50.56141332354058,41.040245445429164,67.3156,0.45,0.383,0.167,15.801668522645212
264,91.41920308026243,38.82819467881561,52.59100840144682,67.5632,0.3756,0.463,0.1614,15.801668522645212
265,94.17845951969382,50.86584779547377,43.312611724220034,66.8976,0.4348,0.4004,0.1648,15.801668522645212
266,90.85960824308626,48.428789302290035,42.43081894079622,66.8636,0.4362,0.3958,0.168,15.801668522645212
267,94.23053505670732,50.45337247046183,43.777162586245495,66.7482,0.43,0.4054,0.1646,17.611916848035314
268,90.94021866894225,51.30538223910733,39.634836429834905,67.5992,0.439,0.3774,0.1836,15.801668522645212
269,91.27655450802456,63.054809685039366,28.22174482298519,64.9116,0.518,0.323,0.159,17.08508893593265
270,86.36552974918476,55.34613522188324,31.019394527301525,66.9564,0.471,0.354,0.175,17.07020410288673
271,89.27388989284083,54.96617261712911,34.307717275711724,65.1006,0.472,0.3534,0.1746,17.611916848035314
272,84.914279753083,55.90444294051359,29.009836812569393,66.9434,0.4938,0.3098,0.1964,17.391699475574164
273,86.90794509779603,55.31442859253978,31.59351650525625,67.3724,0.494,0.3362,0.1698,15.784314575050763
274,87.72881030870968,52.70102897336723,35.02778133534245,70.3016,0.4682,0.358,0.1738,17.855572809000083
275,91.70838486402567,68.85652436824977,22.851860495775917,65.4506,0.5526,0.2786,0.1688,15.784314575050763
276,93.16268318645284,66.95743923042217,26.205243956030678,64.9254,0.537,0.3146,0.1484,15.801668522645212
277,97.05013099362152,74.88398256272338,22.166148430898158,64.029,0.5942,0.2846,0.1212,17.241699475574165
278,89.64575027260842,61.79946434152174,27.84628593108668,69.893,0.5138,0.309,0.1772,15.801668522645212
279,92.45435759279198,69.50669505441175,22.947662538380236,66.4938,0.556,0.2764,0.1676,15.784314575050763
280,94.4403011192753,73.83427308710046,20.60602803217486,63.9454,0.5784,0.2756,0.146,15.784314575050763
281,88.14145176829047,61.16333328286264,26.97811848542782,65.8736,0.5198,0.3122,0.168,15.801668522645212
282,91.18073924909179,64.86107371287399,26.31966553621778,66.3516,0.538,0.3084,0.1536,15.784314575050763
