epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward,epoch_time_s
57,4.8821454483032225,3.8233752700805663,1.0587701782226562,64.0982,0.4598,0.4406,0.0996,12.4,195.17
58,4.223050495910645,6.766450511932373,-2.5434000160217285,65.038,0.4776,0.4234,0.099,12.4,200.43
59,4.744854505920411,5.300840843963623,-0.5559863380432128,65.4024,0.471,0.4304,0.0986,12.4,198.72
60,3.8034853034973146,7.857926286315918,-4.054440982818604,66.414,0.4818,0.4194,0.0988,12.4,201.56
61,1.9702894844055177,6.90148078918457,-4.931191304779053,66.5894,0.4822,0.4154,0.1024,12.4,201.53
62,3.707809641265869,9.899823662567139,-6.1920140213012695,65.9668,0.4938,0.4102,0.096,12.4,199.87
63,1.3245754600524902,5.551686936187744,-4.227111476135254,66.4072,0.4746,0.42,0.1054,12.4,200.21
64,1.4378703735351563,5.52139256362915,-4.083522190093994,67.9754,0.4706,0.424,0.1054,12.4,205.33
65,4.230742644500732,9.127308952331543,-4.896566307830811,67.3814,0.4844,0.4154,0.1002,12.4,203.43
66,31.327915685272217,9.06418971862793,22.263725966644287,79.2,0.4422,0.495,0.0628,12.23542486889354,243.89
67,34.53414949569702,10.254007936096192,24.28014155960083,79.9442,0.4386,0.4996,0.0618,12.23542486889354,247.28
68,31.83183939819336,11.642450997924804,20.189388400268555,80.6292,0.4542,0.4824,0.0634,12.23542486889354,249.69
69,37.26319808120728,15.213266246032715,22.04993183517456,81.5032,0.4546,0.48,0.0654,12.23542486889354,251.75
70,34.89694237136841,10.26856819076538,24.62837418060303,81.7054,0.439,0.495,0.066,12.217157287525382,251.72
71,31.204300086212157,10.341715046691894,20.862585039520265,83.7442,0.4426,0.4906,0.0668,12.23542486889354,257.54
72,33.64056301498413,10.343839554595947,23.296723460388183,82.3276,0.4434,0.4974,0.0592,12.23542486889354,254.9
73,36.71201228103638,10.371551013183593,26.340461267852785,82.4862,0.4372,0.5076,0.0552,12.23542486889354,254.55
74,35.07028468399048,11.457409378051757,23.612875305938722,84.5492,0.4408,0.4936,0.0656,12.23542486889354,260.88
75,37.150138150787356,14.533436280822754,22.6167018699646,84.5016,0.4542,0.484,0.0618,12.23542486889354,261.24
76,42.22179480667114,17.189864099884034,25.031930706787108,83.4808,0.4584,0.488,0.0536,12.23542486889354,257.06
77,45.399660357666015,16.99933766860962,28.400322689056395,83.6562,0.4538,0.4978,0.0484,12.23542486889354,257.14
78,46.70905576248169,23.46103701171875,23.248018750762938,83.4824,0.4772,0.4748,0.048,12.23542486889354,257.17
79,50.09111277999878,23.042687467193602,27.048425312805175,83.596,0.4674,0.487,0.0456,12.23542486889354,259.0
80,48.389576373291014,22.093075929260255,26.296500444030762,84.5422,0.4662,0.4826,0.0512,12.23542486889354,260.11
81,41.91892049331665,17.630175640106202,24.28874485321045,86.7442,0.4642,0.4912,0.0446,12.23542486889354,265.42
82,44.08584276275635,20.518973834991456,23.566868927764894,86.5146,0.4688,0.4834,0.0478,12.23542486889354,266.38
83,44.19078597793579,18.08712868423462,26.103657293701172,86.1248,0.4598,0.4932,0.047,12.217157287525382,264.17
84,45.24973064727783,21.195224211883545,24.054506435394288,85.8758,0.4722,0.4814,0.0464,12.23542486889354,264.31
85,46.611343225097656,18.63248719482422,27.978856030273437,86.2392,0.4574,0.4928,0.0498,12.23542486889354,264.87
86,46.00978344192505,19.13693790664673,26.87284553527832,86.7792,0.4586,0.4908,0.0506,12.23542486889354,266.68
87,49.7728604019165,22.815395489501952,26.95746491241455,84.5552,0.4716,0.4848,0.0436,12.23542486889354,260.16
88,50.69144193572998,23.533574269104005,27.157867666625975,86.0504,0.4694,0.483,0.0476,12.23542486889354,264.3
89,50.07120609054565,25.65658101501465,24.414625075531006,86.4952,0.4782,0.4706,0.0512,12.23542486889354,264.98
90,48.865016764831545,22.839109604644776,26.02590716018677,86.3282,0.4652,0.4788,0.056,12.23542486889354,264.08
91,44.28420681228638,17.705643272399904,26.578563539886474,88.5134,0.4542,0.491,0.0548,12.23542486889354,271.44
92,42.75430600585938,22.616423333740233,20.13788267211914,88.899,0.4742,0.4602,0.0656,12.23542486889354,272.81
93,42.30148997497559,20.09412414627075,22.207365828704834,90.585,0.4644,0.463,0.0726,12.23542486889354,276.66
94,41.19493596191406,16.001325913238524,25.193610048675538,89.8558,0.4442,0.4814,0.0744,12.23542486889354,273.65
95,41.94192327194214,19.06902534561157,22.872897926330566,89.5368,0.459,0.4726,0.0684,12.23542486889354,270.94
96,47.394964695739745,20.342647834014894,27.052316861724854,87.0886,0.4608,0.4782,0.061,12.23542486889354,265.96
97,48.14712205734253,20.591305011749267,27.555817045593262,86.5624,0.46,0.4864,0.0536,12.23542486889354,264.55
98,45.83099330749512,20.023273963165284,25.807719344329833,87.2414,0.457,0.4778,0.0652,12.23542486889354,266.75
99,48.4757074836731,22.897708228302,25.577999255371093,87.165,0.4722,0.477,0.0508,12.23542486889354,268.64
100,47.07992571182251,21.480157231140137,25.59976848068237,86.454,0.4656,0.4818,0.0526,12.23542486889354,261.82
101,45.45246979522705,22.459639268493653,22.9928305267334,87.263,0.4708,0.4732,0.056,12.23542486889354,267.02
102,45.455096025085446,22.24448116607666,23.21061485900879,87.0714,0.472,0.4702,0.0578,12.23542486889354,275.24
103,46.51231140823364,23.407139879608156,23.105171528625487,86.3896,0.4732,0.4684,0.0584,12.23542486889354,275.94
104,48.82613357772827,26.379338369750975,22.446795207977296,85.2286,0.48,0.4608,0.0592,12.23542486889354,262.99
105,49.0420301361084,23.926444122314454,25.115586013793944,86.0962,0.4712,0.4802,0.0486,12.23542486889354,264.36
106,46.350027056121824,23.41767854614258,22.93234850997925,85.2742,0.4726,0.4744,0.053,12.23542486889354,261.94
107,47.9835932106018,23.469629371643066,24.51396383895874,84.4264,0.472,0.4756,0.0524,12.23542486889354,258.89
108,47.68091150512695,27.271466859436035,20.409444645690918,86.4172,0.4848,0.457,0.0582,12.23542486889354,265.9
109,46.982843700408935,23.95843659515381,23.024407105255126,85.5968,0.4734,0.4706,0.056,12.23542486889354,261.67
110,50.45266578979492,28.433849609375,22.018816180419922,83.713,0.4844,0.4604,0.0552,12.23542486889354,258.75
111,44.19334749069214,24.500236059570312,19.693111431121824,85.8358,0.4812,0.4618,0.057,12.23542486889354,265.62
112,45.58421470718384,27.041025495147704,18.543189212036133,84.4812,0.484,0.454,0.062,12.23542486889354,261.65
113,50.12137267379761,28.047967276763917,22.073405397033692,82.791,0.4832,0.4648,0.052,12.23542486889354,256.92
114,49.88128689956665,32.587473234558104,17.293813665008546,83.092,0.505,0.4418,0.0532,12.217157287525382,257.65
115,47.78991021118164,29.070840756225586,18.719069454956056,83.953,0.489,0.4552,0.0558,12.23542486889354,259.32
116,45.45709186477661,27.465848056030275,17.991243808746336,83.6824,0.4856,0.4568,0.0576,12.23542486889354,259.24
117,46.39598773345947,28.607139002990724,17.78884873046875,83.5298,0.4934,0.45,0.0566,12.23542486889354,258.24
118,46.687392399597165,32.116620949554445,14.570771450042725,84.246,0.5058,0.4376,0.0566,12.23542486889354,259.45
119,46.47285958709717,33.27118987197876,13.201669715118408,84.739,0.5066,0.4312,0.0622,12.23542486889354,260.67
120,45.08273190078735,29.37624571838379,15.706486182403564,84.9648,0.4902,0.4426,0.0672,12.23542486889354,261.92
121,40.052650256347654,28.101594805908203,11.951055450439453,86.0936,0.4918,0.43,0.0782,12.23542486889354,266.16
122,39.91143848114014,27.676768643188478,12.23466983795166,86.509,0.4946,0.4318,0.0736,12.23542486889354,270.94
123,46.350754080963135,33.8209439491272,12.529810131835937,84.8674,0.5092,0.4324,0.0584,12.217157287525382,261.49
124,39.47688033447265,25.30947045059204,14.167409883880616,87.0332,0.4816,0.4438,0.0746,12.23542486889354,266.53
125,41.376828819274905,29.616690464782714,11.760138354492188,85.5372,0.4934,0.4334,0.0732,12.23542486889354,265.22
126,43.1242194404602,28.42654991760254,14.697669522857666,85.2844,0.4882,0.4428,0.069,12.23542486889354,267.83
127,45.33707864151001,29.684005906677246,15.653072734832763,84.6104,0.4932,0.4428,0.064,12.23542486889354,269.18
128,42.11228275985718,28.406984658813478,13.7052981010437,86.4384,0.4936,0.4358,0.0706,12.23542486889354,264.29
129,43.945193475341796,26.215517127227784,17.729676348114015,85.4192,0.4816,0.4458,0.0726,12.23542486889354,262.82
130,41.931725834655765,24.619411685180665,17.312314149475096,86.372,0.4788,0.4442,0.077,12.23542486889354,265.05
131,42.785096446228025,26.870622006225584,15.914474440002442,85.1098,0.4906,0.4404,0.069,12.23542486889354,263.65
132,38.84994330368042,21.558245991516113,17.291697312164306,87.4516,0.4762,0.4486,0.0752,12.217157287525382,270.02
133,40.286813487243656,21.599113577270508,18.687699909973144,87.9466,0.4688,0.4514,0.0798,12.23542486889354,270.59
134,37.51291534576416,20.78228051376343,16.73063483200073,88.5,0.4694,0.4484,0.0822,12.217157287525382,271.52
135,40.79752643127441,21.499445639038086,19.298080792236327,87.2984,0.4736,0.4562,0.0702,12.23542486889354,268.72
136,41.77175063018799,23.62953362350464,18.14221700668335,85.9774,0.4774,0.4508,0.0718,12.217157287525382,264.9
137,35.90417472686767,19.539321866607665,16.364852860260008,88.0138,0.4662,0.4468,0.087,12.23542486889354,269.33
138,37.324921700286865,15.69111408996582,21.633807610321046,89.0336,0.4494,0.464,0.0866,12.23542486889354,271.52
139,35.21891538085937,14.083491690063477,21.1354236907959,88.405,0.4416,0.4624,0.096,12.23542486889354,269.7
140,38.992640639495846,14.821330641174317,24.171309998321533,88.4054,0.4488,0.474,0.0772,12.23542486889354,270.72
141,36.980739669036865,11.55164393005371,25.429095738983154,87.9378,0.436,0.4834,0.0806,12.23542486889354,270.84
142,34.89926644515991,13.909992623901367,20.989273821258546,88.3904,0.448,0.4626,0.0894,12.23542486889354,272.87
143,37.293947924041746,11.707727546691894,25.586220377349854,87.2312,0.4342,0.488,0.0778,12.23542486889354,268.85
144,33.676836447906496,10.372176360321046,23.30466008758545,89.3034,0.43,0.475,0.095,12.23542486889354,274.59
145,27.61867459945679,7.214682782745362,20.403991816711425,90.6978,0.4218,0.4632,0.115,12.23542486889354,278.02
146,27.538287548065185,9.595588394927978,17.942699153137205,89.9286,0.43,0.4508,0.1192,12.23542486889354,276.04
147,30.664110801696776,9.95660802078247,20.707502780914307,90.4026,0.4398,0.4618,0.0984,12.23542486889354,275.79
148,29.313474857330323,7.686745404815674,21.62672945251465,89.8728,0.4296,0.4692,0.1012,12.23542486889354,275.65
149,26.080264532470704,8.147397146606446,17.93286738586426,91.5592,0.4252,0.4542,0.1206,12.23542486889354,278.83
150,30.094843977355957,8.615055587005616,21.479788390350343,90.0334,0.4268,0.4662,0.107,12.23542486889354,278.75
