game_number,epoch,episode,blue_win,red_win,reward,time,moves,log_probs
524,1,524,0,0,-278.0,2024-11-25 23:13:06,"10-15, 21-17, 15-18, 23x14, 9x18, 22x15, 11x18, 27-23, 18x27, 32x23, 7-11, 24-20, 2-7, 20-16, 11x20, 28-24, 20x27, 31x24, 6-10, 17-13, 10-14, 24-19, 14-18, 23x14, 5-9, 14x5, 7-11, 13-9, 11-15, 19x10, 12-16, 10-6, 1x10, 25-21, 10-14, 30-25, 16-19, 5-1, 19-24, 1-6, 8-12, 6-2, 3-8, 26-22, 24-27, 21-17, 14x21x30, 22-17, 8-11, 29-25, 30x21x14x5, 2-6, 11-15, 6-1, 27-31, 1-6, 31-27","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -0.6931471805599453, 0.0, 0.0, 0.0, -2.1972245773362196, 0.0, 0.0, -1.9459101490553135, -2.3025850929940455, -2.0794415416798357, -2.3025850929940455, -0.6931471805599453, -2.1972245773362196, 0.0, 0.0, -1.9459101490553135, -2.1972245773362196, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, 0.0, -1.791759469228055, -0.6931471805599453, -1.6094379124341003, -1.9459101490553135, -1.6094379124341003, 0.0, -1.3862943611198906, -1.9459101490553135, 0.0, -1.791759469228055, -1.9459101490553135, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, -1.791759469228055, -1.9459101490553135, 0.0, -1.9459101490553135, -1.791759469228055, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -1.3862943611198906, -1.9459101490553135, 0.0, -2.0794415416798357"
525,1,525,0,0,-254.0,2024-11-25 23:13:06,"11-15, 22-18, 15x22, 26x17, 10-14, 17x10, 7x14, 24-19, 3-7, 19-15, 14-18, 23x14, 9x18, 15-11, 7x16, 28-24, 18-22, 25x18, 6-10, 18-15, 10x19x28, 29-25, 8-11, 25-22, 4-8, 30-26, 2-7, 27-24, 1-6, 32-27, 5-9, 22-17, 6-10, 24-20, 28-32, 17-13, 32x23x30, 13x6, 10-14, 6-1, 11-15, 20x11x2, 8-11, 1-6, 14-18, 31-26, 30x23, 6-9, 23-26, 9-14, 26-22, 14x23, 15-18, 23x14, 11-16, 14-9, 22-25, 2-7, 25-30, 9-13, 30-25, 7-2","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, 0.0, -1.9459101490553135, -2.3978952727983707, 0.0, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, -1.791759469228055, -1.791759469228055, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, 0.0, 0.0, -1.791759469228055, -1.6094379124341003, -1.9459101490553135, -0.6931471805599453, -2.0794415416798357, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, 0.0, -1.6094379124341003, -1.9459101490553135, -1.9459101490553135, -2.1972245773362196, 0.0, -2.0794415416798357, 0.0, -1.9459101490553135, -1.9459101490553135, -1.791759469228055, -1.9459101490553135, -1.6094379124341003, -2.1972245773362196, -1.3862943611198906, -1.9459101490553135"
526,1,526,0,0,-220.0,2024-11-25 23:13:06,"10-14, 22-18, 6-10, 24-19, 10-15, 19x10, 11-15, 18x11, 8x15, 26-22, 15-18, 22x15, 3-8, 10x3, 14-18, 23x14, 9x18, 28-24, 18-22, 25x18, 2-6, 30-25, 5-9, 24-20, 9-13, 15-10, 6x15x22, 25x18, 13-17, 21x14, 1-5, 14-9, 5x14x23, 27x18, 12-16, 20x11, 8x15x22, 3-7, 4-8, 31-26, 22x31, 32-27, 31x24, 7-10, 8-12, 10-6, 24-19, 6-1, 19-24, 1-5, 12-16, 5-1, 16-20, 29-25, 24-27, 1-5, 27-24, 5-9, 24-19, 9-5, 19-24","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, 0.0, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -2.3978952727983707, 0.0, -2.1972245773362196, 0.0, -2.0794415416798357, 0.0, 0.0, -2.3025850929940455, -2.0794415416798357, 0.0, -1.791759469228055, -2.5649493574615367, -1.6094379124341003, -2.3978952727983707, -1.791759469228055, -2.3978952727983707, 0.0, 0.0, -1.6094379124341003, 0.0, -1.3862943611198906, -2.3025850929940455, 0.0, 0.0, -0.6931471805599453, -0.6931471805599453, 0.0, -1.9459101490553135, -1.0986122886681098, -2.1972245773362196, 0.0, -1.9459101490553135, 0.0, -1.6094379124341003, -1.791759469228055, -1.6094379124341003, -1.6094379124341003, -1.6094379124341003, -1.6094379124341003, -1.0986122886681098, -1.6094379124341003, -1.0986122886681098, -1.791759469228055, -1.0986122886681098, -1.0986122886681098, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.0986122886681098, -1.791759469228055, -1.6094379124341003"
527,1,527,1,0,-165.0,2024-11-25 23:13:07,"9-14, 23-19, 14-18, 22x15, 11x18, 19-15, 10x19, 24x15, 7-11, 27-23, 18x27, 31x24, 11x18, 26-23, 18x27, 32x23, 8-11, 24-20, 11-15, 20-16, 12x19x26, 30x23, 2-7, 28-24, 15-18, 23x14, 6-10, 24-20, 10x17, 21x14, 4-8, 20-16, 1-6, 14-9, 5x14, 25-21, 14-17, 21x14, 6-10, 16-11, 7x16, 14x7, 3x10, 29-25, 16-19, 25-22, 19-24, 22-17, 8-12, 17-14, 10x17","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, 0.0, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -2.0794415416798357, 0.0, -0.6931471805599453, 0.0, -1.9459101490553135, 0.0, 0.0, -1.9459101490553135, -1.9459101490553135, -2.3025850929940455, -1.9459101490553135, 0.0, 0.0, -2.1972245773362196, -1.6094379124341003, -2.1972245773362196, 0.0, -1.9459101490553135, -1.6094379124341003, 0.0, 0.0, -1.791759469228055, -1.6094379124341003, -1.791759469228055, -1.791759469228055, -0.6931471805599453, -1.3862943611198906, -2.0794415416798357, 0.0, -1.791759469228055, -1.3862943611198906, -1.0986122886681098, 0.0, 0.0, 0.0, -1.791759469228055, -0.6931471805599453, -1.791759469228055, -0.6931471805599453, -1.791759469228055, -0.6931471805599453, 0.0"
528,1,528,0,1,-72.0,2024-11-25 23:13:07,"11-16, 24-20, 9-14, 20x11, 7x16, 23-18, 14x23, 27x18, 8-11, 28-24, 2-7, 22-17, 5-9, 25-22, 16-19, 24x15x8, 4x11, 18-15, 11x18x25, 29x22, 9-13, 22-18, 13x22, 26x17, 10-14, 18x9x2x11, 3-8, 11x4, 12-16, 32-28, 16-19, 31-27, 19-24, 28x19, 1-6, 27-24, 6-9, 19-16, 9-14, 17x10","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, -0.6931471805599453, -2.1972245773362196, -2.0794415416798357, -2.3978952727983707, -2.3025850929940455, -2.1972245773362196, -2.4849066497880004, -2.3025850929940455, 0.0, 0.0, -2.3025850929940455, -0.6931471805599453, 0.0, -2.0794415416798357, -1.9459101490553135, 0.0, 0.0, -1.9459101490553135, -0.6931471805599453, -1.6094379124341003, 0.0, -1.0986122886681098, -2.1972245773362196, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -0.6931471805599453, -0.6931471805599453, -2.1972245773362196, -0.6931471805599453, -2.0794415416798357, -0.6931471805599453, 0.0"
529,1,529,0,1,-126.0,2024-11-25 23:13:07,"9-13, 24-19, 10-15, 19x10, 6x15, 23-19, 15x24, 27x20, 11-15, 21-17, 5-9, 20-16, 12x19, 26-23, 19x26, 30x23, 15-19, 23x16, 9-14, 17x10, 7x14, 31-27, 3-7, 22-17, 13x22, 25x18x9, 8-11, 27-24, 11x20x27, 32x23, 2-6, 9x2x11, 1-5, 11-7, 4-8, 23-18, 8-11, 7x16, 5-9, 28-24, 9-14, 18x9","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, -0.6931471805599453, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -2.0794415416798357, 0.0, -1.9459101490553135, 0.0, 0.0, -2.3025850929940455, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -2.3025850929940455, -2.0794415416798357, -0.6931471805599453, 0.0, -1.9459101490553135, -1.9459101490553135, 0.0, 0.0, -1.791759469228055, 0.0, -1.0986122886681098, -2.0794415416798357, -0.6931471805599453, -2.0794415416798357, -1.0986122886681098, 0.0, 0.0, -2.0794415416798357, -0.6931471805599453, 0.0"
530,1,530,0,0,-189.0,2024-11-25 23:13:07,"9-14, 24-19, 6-9, 28-24, 1-6, 21-17, 14x21, 22-18, 10-15, 19x10x1, 2-6, 1x10, 7x14, 23-19, 14x23, 27x18, 11-16, 32-27, 16x23x32, 18-14, 9x18, 25-22, 18x25, 29x22, 5-9, 31-27, 32x23, 26x19, 9-14, 19-16, 12x19x28, 22-17, 8-12, 17x10, 3-8, 30-25, 21x30, 10-7, 28-32, 7-2, 32-27, 2-6, 27-24, 6-9, 12-16, 9-14, 8-12, 14-18, 24-20, 18-23, 30-26, 23x30, 16-19, 30-25, 19-23, 25-29, 20-24, 29-25, 24-28, 25-21, 12-16, 21-25, 4-8, 25-21, 28-32, 21-25, 8-12, 25-30, 32-27, 30-25, 27-32","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -2.0794415416798357, 0.0, -1.9459101490553135, -1.9459101490553135, 0.0, -1.9459101490553135, 0.0, 0.0, -1.9459101490553135, 0.0, 0.0, -1.791759469228055, -2.3025850929940455, 0.0, -2.0794415416798357, 0.0, -1.791759469228055, 0.0, 0.0, -1.9459101490553135, -1.9459101490553135, 0.0, 0.0, -1.791759469228055, -1.9459101490553135, 0.0, -1.3862943611198906, -1.791759469228055, 0.0, -1.791759469228055, -1.3862943611198906, 0.0, -0.6931471805599453, -1.6094379124341003, -0.6931471805599453, -1.791759469228055, -0.6931471805599453, -2.0794415416798357, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -1.6094379124341003, 0.0, -1.0986122886681098, -0.6931471805599453, -1.791759469228055, -1.3862943611198906, -1.791759469228055, 0.0, -2.0794415416798357, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -2.0794415416798357, -0.6931471805599453, -2.0794415416798357, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.791759469228055"
531,1,531,0,1,-141.0,2024-11-25 23:13:07,"12-16, 23-18, 9-13, 27-23, 16-19, 24x15, 10x19, 23x16, 11x20, 31-27, 13-17, 21x14, 8-11, 14-9, 5x14x23, 26x19, 7-10, 27-24, 20x27, 32x23, 1-5, 23-18, 3-7, 25-21, 5-9, 30-26, 10-15, 19x10x1, 11-15, 18x11, 7x16, 28-24, 4-8, 22-17, 16-20, 17-13, 20x27, 13x6, 2x9, 21-17, 9-14, 17x10, 8-12, 1-6, 27-32, 26-22, 12-16, 10-7, 16-19, 7-2, 19-24, 22-17, 32-27, 29-25, 24-28, 6-1, 27-31, 2-7, 31-27, 17-13, 28-32, 1-6, 27-23, 6-9, 32-27, 7-11, 27-24, 11-7, 24-19, 9-14, 19-16, 25-22, 23-19, 14-9, 16-11, 7x16x23","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -2.1972245773362196, -0.6931471805599453, 0.0, 0.0, 0.0, -2.0794415416798357, -2.1972245773362196, -0.6931471805599453, -2.0794415416798357, -2.1972245773362196, -0.6931471805599453, -0.6931471805599453, -2.1972245773362196, -2.1972245773362196, 0.0, 0.0, -2.3025850929940455, -2.0794415416798357, -2.3025850929940455, -2.0794415416798357, -1.9459101490553135, -2.3025850929940455, -1.9459101490553135, -0.6931471805599453, -1.9459101490553135, 0.0, 0.0, -2.0794415416798357, -1.9459101490553135, -2.1972245773362196, -2.0794415416798357, -2.0794415416798357, 0.0, 0.0, 0.0, -1.791759469228055, -1.791759469228055, 0.0, -1.3862943611198906, -1.9459101490553135, -1.0986122886681098, -1.9459101490553135, -1.0986122886681098, -1.9459101490553135, -1.3862943611198906, -2.1972245773362196, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -2.0794415416798357, -1.6094379124341003, -2.0794415416798357, -1.0986122886681098, -2.3025850929940455, -1.6094379124341003, -2.1972245773362196, -1.3862943611198906, -2.3978952727983707, -1.791759469228055, -2.1972245773362196, -1.791759469228055, -2.1972245773362196, -2.0794415416798357, -2.1972245773362196, -1.791759469228055, -2.3978952727983707, -2.0794415416798357, -2.3978952727983707, -1.791759469228055, 0.0"
532,1,532,0,1,-428.0,2024-11-25 23:13:08,"10-14, 21-17, 14x21, 24-19, 11-15, 19x10, 7x14, 22-18, 12-16, 28-24, 8-11, 26-22, 4-8, 24-19, 9-13, 19x12, 6-10, 18x9, 5x14, 30-26, 21x30, 32-28, 13-17, 22x13, 14-18, 23x14x7, 3x10, 12x3, 30x23x32, 13-9, 2-7, 28-24, 11-16, 24-19, 16x23, 9-6, 7-11, 31-27, 11-16, 27x18, 16-19, 29-25, 1-5, 25-21, 32-28, 21-17, 10-14, 18x9, 5x14x21, 3-7, 21-25, 6-2, 28-24, 2-6, 24-20, 7-11, 20-16, 11x20, 25-30, 6-10, 19-23, 20-24, 23-27, 24x31, 30-26, 31x22","-1.9459101490553135, -1.9459101490553135, 0.0, -1.791759469228055, -1.9459101490553135, 0.0, -0.6931471805599453, -1.791759469228055, -1.9459101490553135, -1.791759469228055, -2.1972245773362196, -1.9459101490553135, -2.3025850929940455, -2.0794415416798357, -2.0794415416798357, -0.6931471805599453, -2.1972245773362196, 0.0, 0.0, -2.0794415416798357, 0.0, -1.9459101490553135, -2.4849066497880004, 0.0, -2.3978952727983707, 0.0, -0.6931471805599453, 0.0, 0.0, -1.9459101490553135, -2.1972245773362196, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, 0.0, -1.791759469228055, -2.0794415416798357, -1.791759469228055, -1.9459101490553135, 0.0, -1.9459101490553135, -1.791759469228055, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -1.9459101490553135, -1.9459101490553135, -0.6931471805599453, 0.0, -1.3862943611198906, -1.6094379124341003, -1.791759469228055, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -2.0794415416798357, -1.791759469228055, 0.0, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, 0.0, -0.6931471805599453, 0.0"
533,1,533,1,0,-247.0,2024-11-25 23:13:08,"9-14, 24-20, 11-16, 20x11, 8x15, 21-17, 14x21, 27-24, 10-14, 23-18, 14x23, 26x19x10, 7x14, 22-17, 14-18, 24-19, 3-7, 19-16, 12x19, 25-22, 18x25, 29x22, 6-10, 17-14, 10x17x26, 31x22, 5-9, 28-24, 19x28, 22-17, 1-6, 30-26, 9-13, 26-22, 6-9, 32-27, 9-14, 17x10x3, 2-6, 27-23, 6-10, 3-7, 28-32, 7x14, 21-25, 22-17, 13x22, 23-19, 32-28, 19-16, 28-32, 16-11, 32-28, 14-17, 28-32, 17x26, 4-8, 11x4, 25-30, 4-8, 30x23, 8-12, 23-26, 12-16, 26-22, 16-19, 22-25, 19-23, 32-28, 23-18, 25-21, 18-14, 21-25, 14-10, 28-24, 10-14, 25-22, 14-10, 22-18, 10-14, 18x9","-1.9459101490553135, -1.9459101490553135, -2.0794415416798357, 0.0, -0.6931471805599453, -1.9459101490553135, 0.0, -1.791759469228055, -2.1972245773362196, -2.0794415416798357, 0.0, 0.0, -0.6931471805599453, -2.0794415416798357, -2.1972245773362196, -2.1972245773362196, -2.3025850929940455, -2.3025850929940455, 0.0, -2.0794415416798357, 0.0, 0.0, -2.1972245773362196, -2.1972245773362196, 0.0, -0.6931471805599453, -2.1972245773362196, -1.791759469228055, 0.0, -1.6094379124341003, -2.1972245773362196, -1.6094379124341003, -1.9459101490553135, -1.3862943611198906, -1.791759469228055, -1.0986122886681098, -1.9459101490553135, 0.0, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, 0.0, -1.6094379124341003, -2.0794415416798357, 0.0, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, -1.791759469228055, 0.0, -1.6094379124341003, 0.0, -1.3862943611198906, -1.3862943611198906, 0.0, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.3862943611198906, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906, 0.0"
534,1,534,0,0,-578.0,2024-11-25 23:13:08,"10-14, 22-17, 9-13, 17x10, 7x14, 25-22, 14-18, 23x14, 12-16, 26-23, 5-9, 14x5, 16-19, 23x16x7, 2x11, 22-17, 13x22, 24-19, 3-7, 19-15, 11x18, 27-24, 6-9, 21-17, 18-23, 17-13, 8-12, 13x6, 1x10, 32-27, 23x32, 29-25, 22x29, 24-19, 10-14, 30-26, 4-8, 31-27, 32x23x30, 19-15, 7-11, 15-10, 14-18, 5-1, 11-15, 10-7, 30-26, 7-2, 18-22, 2-6, 15-18, 1-5, 22-25, 6-9, 26-23, 9-6, 18-22, 5-1, 23-19, 1-5, 19-16, 28-24, 22-26, 24-19, 16x23, 5-9, 26-30, 9-5, 23-18, 6-10, 30-26, 10-14, 18x9, 5x14, 26-30, 14-17, 8-11, 17-13, 12-16, 13-9, 16-19, 9-14, 19-24, 14-17, 11-15, 17-22, 15-19, 22-17, 30-26, 17-14, 26-30, 14-17","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.3978952727983707, -0.6931471805599453, -2.1972245773362196, -2.3978952727983707, -2.3025850929940455, 0.0, -2.1972245773362196, -0.6931471805599453, -0.6931471805599453, -2.3025850929940455, 0.0, -2.0794415416798357, -2.0794415416798357, -2.3025850929940455, 0.0, -2.0794415416798357, -2.1972245773362196, -2.1972245773362196, -2.3025850929940455, -2.3025850929940455, -2.3025850929940455, 0.0, 0.0, -2.1972245773362196, 0.0, -2.0794415416798357, 0.0, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -2.0794415416798357, -1.9459101490553135, -0.6931471805599453, -1.3862943611198906, -2.1972245773362196, -1.0986122886681098, -2.0794415416798357, -1.3862943611198906, -2.0794415416798357, -1.6094379124341003, -2.0794415416798357, -1.6094379124341003, -2.3025850929940455, -1.6094379124341003, -2.1972245773362196, -1.6094379124341003, -2.0794415416798357, -1.9459101490553135, -2.1972245773362196, -1.6094379124341003, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -1.6094379124341003, -2.0794415416798357, -1.9459101490553135, -1.791759469228055, -2.0794415416798357, 0.0, -1.791759469228055, -2.0794415416798357, -1.791759469228055, -1.9459101490553135, -1.791759469228055, -1.9459101490553135, -1.791759469228055, 0.0, 0.0, -1.9459101490553135, -1.3862943611198906, -1.0986122886681098, -1.3862943611198906, -1.3862943611198906, -0.6931471805599453, -1.3862943611198906, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.6094379124341003, -1.0986122886681098, -1.3862943611198906, -1.3862943611198906, -2.0794415416798357, -1.3862943611198906"
535,1,535,1,0,-543.0,2024-11-25 23:13:09,"9-14, 23-18, 14x23, 26x19, 10-14, 19-16, 11x20, 31-26, 14-17, 22x13, 7-11, 26-23, 2-7, 21-17, 6-10, 30-26, 11-15, 23-18, 15x22x31, 25-21, 8-11, 24-19, 31x24x15, 28-24, 20x27, 32x23, 11-16, 23-19, 16x23, 13-9, 5x14, 29-25, 23-27, 17-13, 1-5, 13-9, 4-8, 25-22, 7-11, 21-17, 14x21, 9-6, 12-16, 22-17, 16-19, 17-13, 19-23, 6-2, 11-16, 2-6, 8-12, 13-9, 5x14, 6-9, 16-20, 9x18x11, 3-8, 11x4, 27-31, 4-8, 12-16, 8-12, 16-19, 12-16, 20-24, 16-11, 23-27, 11-8, 10-14, 8-3, 14-18, 3-7, 27-32, 7-11, 32-28, 11-16, 21-25, 16x23x14, 25-30, 14-17, 24-27, 17-13, 28-24, 13-17, 31-26, 17-22, 26x17","-1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -1.9459101490553135, -2.0794415416798357, -1.9459101490553135, -2.0794415416798357, 0.0, -1.791759469228055, -2.0794415416798357, -1.6094379124341003, 0.0, -1.6094379124341003, 0.0, 0.0, -2.1972245773362196, -1.6094379124341003, -0.6931471805599453, -1.0986122886681098, 0.0, -0.6931471805599453, -2.4849066497880004, -0.6931471805599453, -2.5649493574615367, -1.0986122886681098, -2.3978952727983707, -1.0986122886681098, -2.3025850929940455, -1.3862943611198906, 0.0, -1.0986122886681098, -2.3025850929940455, -1.3862943611198906, -2.3978952727983707, -1.3862943611198906, -2.3978952727983707, -1.0986122886681098, -2.3978952727983707, -1.0986122886681098, -2.639057329615259, -1.3862943611198906, 0.0, -1.0986122886681098, -2.5649493574615367, 0.0, -2.3025850929940455, 0.0, -2.0794415416798357, 0.0, -2.1972245773362196, -1.3862943611198906, -2.1972245773362196, -0.6931471805599453, -2.1972245773362196, -1.0986122886681098, -2.1972245773362196, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -1.9459101490553135, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -2.3025850929940455, -1.3862943611198906, -2.0794415416798357, 0.0, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, 0.0"
536,1,536,0,1,-292.0,2024-11-25 23:13:09,"10-14, 22-17, 11-16, 17x10, 7x14, 25-22, 14-18, 23x14, 9x18x25, 29x22, 5-9, 24-20, 3-7, 20x11, 7x16, 26-23, 16-20, 21-17, 6-10, 22-18, 8-11, 18-15, 10x19x26, 31x22, 9-14, 17x10, 1-5, 30-25, 20-24, 27x20, 11-16, 20x11, 4-8, 11x4, 12-16, 10-7, 2x11, 22-18, 5-9, 4-8, 9-13, 8x15, 16-20, 15-11, 20-24, 28x19, 13-17, 32-28, 17-21, 11-8, 21x30, 8-12, 30-26, 12-8, 26-22, 19-15, 22-25, 8-11, 25-30, 28-24, 30-25, 11-7, 25-22, 7-10, 22-25, 10-6, 25-29, 15-10, 29-25, 6-2, 25-29, 10-6, 29-25, 18-14, 25-21, 6-1, 21-25, 14-9, 25-29, 9-5, 29-25, 2-7, 25-22, 7-3, 22-26, 24-19, 26-31, 3-7, 31-27, 7-2, 27-24, 1-6, 24x15, 6-1, 15-18, 2-6, 18-23, 6-10, 23-19, 10-7, 19-24, 1-6, 24-28, 7-10, 28-24, 5-1, 24-19, 10-14, 19-15, 6-10, 15x6, 1x10","-1.9459101490553135, -1.9459101490553135, -1.9459101490553135, 0.0, -0.6931471805599453, -1.9459101490553135, -2.1972245773362196, -0.6931471805599453, 0.0, 0.0, -2.0794415416798357, -2.0794415416798357, -2.0794415416798357, 0.0, -0.6931471805599453, -2.0794415416798357, -2.0794415416798357, -2.3025850929940455, -2.0794415416798357, -2.3025850929940455, -2.3978952727983707, -2.3025850929940455, -0.6931471805599453, -0.6931471805599453, -2.3978952727983707, 0.0, -2.1972245773362196, -2.1972245773362196, -2.0794415416798357, -0.6931471805599453, -1.9459101490553135, 0.0, -1.6094379124341003, 0.0, -1.3862943611198906, -2.0794415416798357, 0.0, -1.791759469228055, -1.3862943611198906, -1.9459101490553135, -1.6094379124341003, 0.0, -1.0986122886681098, -2.0794415416798357, -0.6931471805599453, 0.0, 0.0, -2.4849066497880004, -0.6931471805599453, -2.3025850929940455, 0.0, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -2.1972245773362196, -1.0986122886681098, -2.0794415416798357, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -2.1972245773362196, -1.0986122886681098, -1.9459101490553135, -1.3862943611198906, -2.1972245773362196, 0.0, -2.0794415416798357, -1.3862943611198906, -2.0794415416798357, 0.0, -1.791759469228055, -1.3862943611198906, -1.791759469228055, -0.6931471805599453, -2.0794415416798357, -1.3862943611198906, -2.0794415416798357, 0.0, -1.6094379124341003, -1.3862943611198906, -1.9459101490553135, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.6094379124341003, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -1.6094379124341003, 0.0, -1.6094379124341003, -1.3862943611198906, -1.0986122886681098, -1.3862943611198906, -1.0986122886681098, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -1.6094379124341003, -1.3862943611198906, -2.1972245773362196, -0.6931471805599453, -1.9459101490553135, -1.3862943611198906, -1.791759469228055, -1.3862943611198906, -2.0794415416798357, 0.0, 0.0"
